January - December 2014 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 128 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
KS-083,"Hodgeman County",Kansas,54.3,56,-0.2,54.5
KS-085,"Jackson County",Kansas,52.1,36,-0.8,52.9
KS-087,"Jefferson County",Kansas,53.2,43,-0.4,53.6
KS-089,"Jewell County",Kansas,51.3,38,-0.7,52
KS-091,"Johnson County",Kansas,53,21,-1.2,54.2
KS-093,"Kearny County",Kansas,54.1,82,0.7,53.4
KS-095,"Kingman County",Kansas,55.2,30,-0.9,56.1
KS-097,"Kiowa County",Kansas,54.6,29,-0.8,55.4
KS-099,"Labette County",Kansas,55.9,10,-1.7,57.6
KS-101,"Lane County",Kansas,53.4,80,0.5,52.9
KS-103,"Leavenworth County",Kansas,53.1,33,-0.7,53.9
KS-105,"Lincoln County",Kansas,53.8,60,0,53.8
KS-107,"Linn County",Kansas,53.9,14,-1.6,55.5
KS-109,"Logan County",Kansas,52.6,73,0.4,52.2
KS-111,"Lyon County",Kansas,53.8,41,-0.6,54.4
KS-113,"McPherson County",Kansas,54.1,43,-0.6,54.7
KS-115,"Marion County",Kansas,53.7,34,-0.9,54.6
KS-117,"Marshall County",Kansas,50.8,19,-1.5,52.3
KS-119,"Meade County",Kansas,55.4,38,-0.5,55.9
KS-121,"Miami County",Kansas,53.3,14,-1.5,54.7
KS-123,"Mitchell County",Kansas,52.5,44,-0.6,53.1
KS-125,"Montgomery County",Kansas,56.2,10,-1.6,57.8
KS-127,"Morris County",Kansas,53.3,45,-0.5,53.8
KS-129,"Morton County",Kansas,55.3,74,0.3,55
KS-131,"Nemaha County",Kansas,50.6,23,-1.4,52
KS-133,"Neosho County",Kansas,55.1,12,-1.7,56.8
KS-135,"Ness County",Kansas,53.9,64,-0.1,53.9
KS-137,"Norton County",Kansas,51.6,64,-0.1,51.7
KS-139,"Osage County",Kansas,54.1,54,-0.2,54.3
KS-141,"Osborne County",Kansas,52.7,47,-0.4,53.1
KS-143,"Ottawa County",Kansas,53.8,56,-0.1,53.9
KS-145,"Pawnee County",Kansas,54,46,-0.4,54.4
KS-147,"Phillips County",Kansas,51.9,50,-0.3,52.2
KS-149,"Pottawatomie County",Kansas,52.3,33,-0.9,53.2
KS-151,"Pratt County",Kansas,54.4,25,-1,55.4
KS-153,"Rawlins County",Kansas,51.5,79,0.5,51.1
KS-155,"Reno County",Kansas,54.6,31,-0.9,55.6
KS-157,"Republic County",Kansas,51.3,34,-0.8,52
KS-159,"Rice County",Kansas,54,34,-0.8,54.8
KS-161,"Riley County",Kansas,52.8,33,-0.8,53.6
KS-163,"Rooks County",Kansas,53.1,57,-0,53.1
KS-165,"Rush County",Kansas,53.9,58,-0.1,54
KS-167,"Russell County",Kansas,53.8,56,-0.1,53.9
KS-169,"Saline County",Kansas,54.6,69,0.1,54.5
KS-171,"Scott County",Kansas,53.2,81,0.6,52.6
KS-173,"Sedgwick County",Kansas,56,51,-0.3,56.3
KS-175,"Seward County",Kansas,55.5,65,0.1,55.4
KS-177,"Shawnee County",Kansas,53.5,42,-0.4,54
KS-179,"Sheridan County",Kansas,52.2,73,0.3,51.9
KS-181,"Sherman County",Kansas,51.4,86,0.8,50.6
KS-183,"Smith County",Kansas,51.6,40,-0.6,52.2
KS-185,"Stafford County",Kansas,53.7,22,-1.2,54.8
KS-187,"Stanton County",Kansas,54.7,72,0.3,54.4
KS-189,"Stevens County",Kansas,55.2,66,0.2,55.1
KS-191,"Sumner County",Kansas,56.8,48,-0.4,57.2
KS-193,"Thomas County",Kansas,51.6,73,0.4,51.2
KS-195,"Trego County",Kansas,53.4,69,0.2,53.2
KS-197,"Wabaunsee County",Kansas,53,40,-0.8,53.7
KS-199,"Wallace County",Kansas,52.1,80,0.6,51.4
KS-201,"Washington County",Kansas,51.5,32,-0.8,52.3
KS-203,"Wichita County",Kansas,52.9,83,0.5,52.3
KS-205,"Wilson County",Kansas,55.5,15,-1.5,56.9
KS-207,"Woodson County",Kansas,54.9,32,-1,55.9
KS-209,"Wyandotte County",Kansas,53.1,26,-1,54.1
KY-001,"Adair County",Kentucky,54.4,16,-1.2,55.6
KY-003,"Allen County",Kentucky,56.1,18,-1.2,57.2
KY-005,"Anderson County",Kentucky,53.7,27,-0.9,54.6
KY-007,"Ballard County",Kentucky,56.1,18,-1,57.2
KY-009,"Barren County",Kentucky,55.3,13,-1.5,56.8
KY-011,"Bath County",Kentucky,53.6,31,-0.8,54.4
KY-013,"Bell County",Kentucky,53.5,19,-1.1,54.6
KY-015,"Boone County",Kentucky,52.2,18,-1.2,53.4
KY-017,"Bourbon County",Kentucky,53.1,29,-0.8,53.9
KY-019,"Boyd County",Kentucky,53.3,27,-0.8,54.1
KY-021,"Boyle County",Kentucky,53.7,23,-1,54.7
KY-023,"Bracken County",Kentucky,52.3,18,-1.2,53.4
KY-025,"Breathitt County",Kentucky,54.4,20,-1.2,55.6
KY-027,"Breckinridge County",Kentucky,54.1,16,-1.3,55.4
KY-029,"Bullitt County",Kentucky,54.5,21,-1,55.4
KY-031,"Butler County",Kentucky,55.4,18,-1.4,56.7
KY-033,"Caldwell County",Kentucky,55.6,11,-1.5,57.1
KY-035,"Calloway County",Kentucky,56.3,9,-1.5,57.9
KY-037,"Campbell County",Kentucky,52.2,11,-1.5,53.6
KY-039,"Carlisle County",Kentucky,56.3,17,-1.1,57.5
KY-041,"Carroll County",Kentucky,53.1,19,-1.1,54.2
KY-043,"Carter County",Kentucky,52.9,30,-0.7,53.6
KY-045,"Casey County",Kentucky,53.4,14,-1.4,54.8
KY-047,"Christian County",Kentucky,56.4,25,-0.9,57.3
KY-049,"Clark County",Kentucky,53.7,35,-0.7,54.4
KY-051,"Clay County",Kentucky,54.6,29,-0.7,55.3
KY-053,"Clinton County",Kentucky,55.2,32,-0.7,55.9
KY-055,"Crittenden County",Kentucky,55,7,-1.7,56.8
KY-057,"Cumberland County",Kentucky,55.6,22,-1,56.6
KY-059,"Daviess County",Kentucky,54.9,14,-1.3,56.2
KY-061,"Edmonson County",Kentucky,55.2,16,-1.3,56.5
KY-063,"Elliott County",Kentucky,53.4,34,-0.6,54
KY-065,"Estill County",Kentucky,54.2,19,-1.2,55.4
KY-067,"Fayette County",Kentucky,53.6,39,-0.5,54.1
KY-069,"Fleming County",Kentucky,52.9,25,-1,53.9
KY-071,"Floyd County",Kentucky,54.5,19,-1.2,55.6
KY-073,"Franklin County",Kentucky,53.4,20,-1.1,54.5
KY-075,"Fulton County",Kentucky,56.2,3,-2,58.2
KY-077,"Gallatin County",Kentucky,52.9,22,-1.1,54
KY-079,"Garrard County",Kentucky,53.9,22,-1,55
KY-081,"Grant County",Kentucky,52.6,20,-1.1,53.7
KY-083,"Graves County",Kentucky,56.2,13,-1.4,57.6
KY-085,"Grayson County",Kentucky,54.3,17,-1.4,55.7
KY-087,"Green County",Kentucky,54.5,14,-1.4,56
KY-089,"Greenup County",Kentucky,52.9,33,-0.6,53.5
KY-091,"Hancock County",Kentucky,54.5,14,-1.3,55.9
KY-093,"Hardin County",Kentucky,53.8,14,-1.4,55.2
KY-095,"Harlan County",Kentucky,52.4,20,-1.1,53.5
KY-097,"Harrison County",Kentucky,52.8,20,-1,53.9
KY-099,"Hart County",Kentucky,54.6,13,-1.5,56.1
KY-101,"Henderson County",Kentucky,54.8,9,-1.7,56.5
KY-103,"Henry County",Kentucky,53.1,19,-1,54.1
KY-105,"Hickman County",Kentucky,56.1,9,-1.7,57.8
KY-107,"Hopkins County",Kentucky,55.6,13,-1.5,57
KY-109,"Jackson County",Kentucky,53.5,21,-1.2,54.7
KY-111,"Jefferson County",Kentucky,54.6,32,-0.7,55.3
KY-113,"Jessamine County",Kentucky,54,36,-0.6,54.6
KY-115,"Johnson County",Kentucky,53.9,25,-1,54.9
KY-117,"Kenton County",Kentucky,52,13,-1.4,53.4
KY-119,"Knott County",Kentucky,53.8,17,-1.2,55
KY-121,"Knox County",Kentucky,54.5,30,-0.8,55.3
KY-123,"Larue County",Kentucky,53.8,11,-1.6,55.4
KY-125,"Laurel County",Kentucky,54.3,28,-0.8,55.1
KY-127,"Lawrence County",Kentucky,53.6,26,-0.9,54.4
KY-129,"Lee County",Kentucky,54.4,22,-1.2,55.6
KY-131,"Leslie County",Kentucky,54,25,-1,54.9
KY-133,"Letcher County",Kentucky,53.2,20,-1.1,54.3
KY-135,"Lewis County",Kentucky,52.6,29,-0.8,53.4
KY-137,"Lincoln County",Kentucky,53.3,17,-1.3,54.6
KY-139,"Livingston County",Kentucky,55.5,10,-1.5,57
KY-141,"Logan County",Kentucky,56.3,26,-0.9,57.2
KY-143,"Lyon County",Kentucky,55.9,10,-1.6,57.5
KY-145,"McCracken County",Kentucky,56.2,23,-0.9,57.2
KY-147,"McCreary County",Kentucky,54.2,24,-0.9,55.1
KY-149,"McLean County",Kentucky,55.2,14,-1.5,56.6
KY-151,"Madison County",Kentucky,54,22,-1,55.1
KY-153,"Magoffin County",Kentucky,54,27,-1,55
KY-155,"Marion County",Kentucky,53.9,16,-1.3,55.2
KY-157,"Marshall County",Kentucky,56.3,12,-1.4,57.7
KY-159,"Martin County",Kentucky,54.3,18,-1.1,55.3
KY-161,"Mason County",Kentucky,52.2,17,-1.1,53.4
KY-163,"Meade County",Kentucky,53.9,19,-1.2,55.1
KY-165,"Menifee County",Kentucky,53.7,33,-0.8,54.5
KY-167,"Mercer County",Kentucky,54,31,-0.7,54.7
KY-169,"Metcalfe County",Kentucky,54.6,14,-1.4,56
KY-171,"Monroe County",Kentucky,55.5,18,-1.2,56.7
KY-173,"Montgomery County",Kentucky,53.5,34,-0.8,54.2
KY-175,"Morgan County",Kentucky,54,33,-0.6,54.6
KY-177,"Muhlenberg County",Kentucky,55.6,15,-1.4,57
KY-179,"Nelson County",Kentucky,54.2,20,-1.1,55.3
KY-181,"Nicholas County",Kentucky,52.9,22,-1,53.8
KY-183,"Ohio County",Kentucky,55,17,-1.3,56.2
KY-185,"Oldham County",Kentucky,53.5,27,-0.8,54.3
KY-187,"Owen County",Kentucky,53,18,-1.1,54
KY-189,"Owsley County",Kentucky,54.6,23,-1.1,55.6
KY-191,"Pendleton County",Kentucky,52.5,16,-1.3,53.8
KY-193,"Perry County",Kentucky,54.1,21,-1.2,55.3
KY-195,"Pike County",Kentucky,54.5,19,-1,55.5
KY-197,"Powell County",Kentucky,54.1,26,-1,55.1
KY-199,"Pulaski County",Kentucky,53.7,12,-1.6,55.2
KY-201,"Robertson County",Kentucky,52.6,19,-1.1,53.6
KY-203,"Rockcastle County",Kentucky,53.3,13,-1.4,54.8
KY-205,"Rowan County",Kentucky,53.3,32,-0.8,54.1
KY-207,"Russell County",Kentucky,54.4,19,-1.2,55.5
KY-209,"Scott County",Kentucky,53.1,26,-0.8,54
KY-211,"Shelby County",Kentucky,53.3,21,-1,54.3
KY-213,"Simpson County",Kentucky,56.2,22,-1,57.2
KY-215,"Spencer County",Kentucky,53.9,21,-1,54.9
KY-217,"Taylor County",Kentucky,54,15,-1.4,55.4
KY-219,"Todd County",Kentucky,56.6,39,-0.6,57.2
KY-221,"Trigg County",Kentucky,56.4,17,-1.2,57.6
KY-223,"Trimble County",Kentucky,53,19,-1,54
KY-225,"Union County",Kentucky,54.6,5,-2,56.6
KY-227,"Warren County",Kentucky,55.9,16,-1.2,57.2
KY-229,"Washington County",Kentucky,53.9,22,-1,54.9
KY-231,"Wayne County",Kentucky,54.4,22,-1,55.4
KY-233,"Webster County",Kentucky,55,7,-1.7,56.8
KY-235,"Whitley County",Kentucky,54.5,27,-1,55.4
KY-237,"Wolfe County",Kentucky,54.1,25,-0.9,55.1
KY-239,"Woodford County",Kentucky,53.8,35,-0.6,54.4
LA-001,"Acadia Parish",Louisiana,66.2,6,-1.8,68
LA-003,"Allen Parish",Louisiana,64.9,1,-2.3,67.2
LA-005,"Ascension Parish",Louisiana,66.6,14,-1,67.6
LA-007,"Assumption Parish",Louisiana,67.4,23,-0.6,68
LA-009,"Avoyelles Parish",Louisiana,65,5,-1.7,66.7
LA-011,"Beauregard Parish",Louisiana,65,6,-1.7,66.7
LA-013,"Bienville Parish",Louisiana,63.2,20,-0.9,64
LA-015,"Bossier Parish",Louisiana,63.1,17,-1.2,64.3
LA-017,"Caddo Parish",Louisiana,63.6,16,-1.1,64.7
LA-019,"Calcasieu Parish",Louisiana,66.5,10,-1.2,67.7
LA-021,"Caldwell Parish",Louisiana,63,9,-1.8,64.8
LA-023,"Cameron Parish",Louisiana,67.3,12,-1.1,68.4
LA-025,"Catahoula Parish",Louisiana,63.9,3,-1.8,65.7
LA-027,"Claiborne Parish",Louisiana,62,12,-1.5,63.5
LA-029,"Concordia Parish",Louisiana,64.1,3,-1.9,66
LA-031,"De Soto Parish",Louisiana,63.6,15,-1.3,64.9
LA-033,"East Baton Rouge Parish",Louisiana,65.7,8,-1.4,67.1
LA-035,"East Carroll Parish",Louisiana,63.2,17,-0.9,64.1
LA-037,"East Feliciana Parish",Louisiana,64.7,7,-1.6,66.3
LA-039,"Evangeline Parish",Louisiana,65.1,3,-2.1,67.2
LA-041,"Franklin Parish",Louisiana,63.3,8,-1.7,65
LA-043,"Grant Parish",Louisiana,64.1,8,-1.5,65.6
LA-045,"Iberia Parish",Louisiana,67,11,-1.1,68.1
LA-047,"Iberville Parish",Louisiana,66.5,12,-1.1,67.6
LA-049,"Jackson Parish",Louisiana,62.7,15,-1.2,63.9
LA-051,"Jefferson Parish",Louisiana,67.9,18,-0.9,68.7
LA-053,"Jefferson Davis Parish",Louisiana,66.3,5,-1.9,68.2
LA-055,"Lafayette Parish",Louisiana,66.6,10,-1.3,67.9
LA-057,"Lafourche Parish",Louisiana,68,17,-0.8,68.8
LA-059,"La Salle Parish",Louisiana,64,8,-1.6,65.6
LA-061,"Lincoln Parish",Louisiana,62.2,11,-1.3,63.6
LA-063,"Livingston Parish",Louisiana,65.7,8,-1.4,67.1
LA-065,"Madison Parish",Louisiana,63.9,23,-0.8,64.7
LA-067,"Morehouse Parish",Louisiana,62,8,-1.8,63.8
LA-069,"Natchitoches Parish",Louisiana,64.3,14,-1.1,65.4
LA-071,"Orleans Parish",Louisiana,67.3,20,-0.7,68.1
LA-073,"Ouachita Parish",Louisiana,62.2,5,-2,64.2
LA-075,"Plaquemines Parish",Louisiana,68.4,30,-0.5,68.9
LA-077,"Pointe Coupee Parish",Louisiana,65.5,6,-1.6,67.1
LA-079,"Rapides Parish",Louisiana,64.7,7,-1.7,66.3
LA-081,"Red River Parish",Louisiana,63.8,20,-1,64.7
LA-083,"Richland Parish",Louisiana,62.8,8,-1.8,64.6
LA-085,"Sabine Parish",Louisiana,63.9,13,-1.2,65.1
LA-087,"St. Bernard Parish",Louisiana,67.4,19,-0.7,68.2
LA-089,"St. Charles Parish",Louisiana,67.6,18,-0.9,68.4
LA-091,"St. Helena Parish",Louisiana,64.7,10,-1.3,66
LA-093,"St. James Parish",Louisiana,67,17,-0.9,67.9
LA-095,"St. John the Baptist Parish",Louisiana,66.9,18,-1,67.9
LA-097,"St. Landry Parish",Louisiana,65.7,6,-1.6,67.3
LA-099,"St. Martin Parish",Louisiana,66.8,15,-1,67.8
LA-101,"St. Mary Parish",Louisiana,67.7,26,-0.6,68.2
LA-103,"St. Tammany Parish",Louisiana,66,19,-0.8,66.8
LA-105,"Tangipahoa Parish",Louisiana,65.1,9,-1.3,66.4
LA-107,"Tensas Parish",Louisiana,64,12,-1.3,65.3
LA-109,"Terrebonne Parish",Louisiana,68.5,36,-0.4,68.9
LA-111,"Union Parish",Louisiana,61.7,8,-1.9,63.6
LA-113,"Vermilion Parish",Louisiana,67.2,11,-1.2,68.4
LA-115,"Vernon Parish",Louisiana,64.4,9,-1.4,65.8
LA-117,"Washington Parish",Louisiana,64.7,12,-1.2,65.9
LA-119,"Webster Parish",Louisiana,62.7,16,-1.3,64
LA-121,"West Baton Rouge Parish",Louisiana,66,8,-1.4,67.4
LA-123,"West Carroll Parish",Louisiana,62.7,13,-1.3,64
LA-125,"West Feliciana Parish",Louisiana,64.9,5,-1.7,66.6
LA-127,"Winn Parish",Louisiana,63.6,14,-1.2,64.8
ME-001,"Androscoggin County",Maine,44.3,98,1.2,43.1
ME-003,"Aroostook County",Maine,38.8,94,1,37.7
ME-005,"Cumberland County",Maine,44.7,88,0.8,43.9
ME-007,"Franklin County",Maine,39.2,85,0.8,38.4
ME-009,"Hancock County",Maine,44.3,99,1.4,43
ME-011,"Kennebec County",Maine,44.1,98,1.1,43
ME-013,"Knox County",Maine,44.3,94,1,43.3
ME-015,"Lincoln County",Maine,44.7,97,1.2,43.6
ME-017,"Oxford County",Maine,41.4,94,1,40.4
ME-019,"Penobscot County",Maine,42.4,100,1.3,41.1
ME-021,"Piscataquis County",Maine,39.4,96,1.1,38.3
ME-023,"Sagadahoc County",Maine,45.1,98,1.2,43.9
ME-025,"Somerset County",Maine,39.5,92,0.9,38.6
ME-027,"Waldo County",Maine,43.8,96,1.1,42.7
ME-029,"Washington County",Maine,43.8,103,1.7,42.1
ME-031,"York County",Maine,45.1,74,0.4,44.7
MD-001,"Allegany County",Maryland,50.2,15,-1,51.3
MD-003,"Anne Arundel County",Maryland,55.2,47,-0.1,55.4
MD-005,"Baltimore County",Maryland,52.8,43,-0.2,53
MD-009,"Calvert County",Maryland,55.2,42,-0.4,55.6
MD-011,"Caroline County",Maryland,54.5,53,-0.1,54.6
MD-013,"Carroll County",Maryland,51.4,38,-0.4,51.8
MD-015,"Cecil County",Maryland,52.9,36,-0.4,53.3
MD-017,"Charles County",Maryland,56,68,0.3,55.7
MD-019,"Dorchester County",Maryland,55.6,52,-0,55.6
MD-021,"Frederick County",Maryland,52,37,-0.4,52.4
MD-023,"Garrett County",Maryland,46.2,21,-1,47.2
MD-025,"Harford County",Maryland,52.6,28,-0.7,53.2
MD-027,"Howard County",Maryland,52.9,51,-0,52.9
MD-029,"Kent County",Maryland,54.2,39,-0.3,54.6
MD-031,"Montgomery County",Maryland,53.2,42,-0.2,53.4
MD-033,"Prince George's County",Maryland,55,55,0.1,55
MD-035,"Queen Anne's County",Maryland,54.4,42,-0.3,54.7
MD-037,"St. Mary's County",Maryland,55.5,35,-0.4,56
MD-039,"Somerset County",Maryland,56.8,85,0.7,56.1
MD-041,"Talbot County",Maryland,54.9,30,-0.6,55.5
MD-043,"Washington County",Maryland,51.9,44,-0.2,52.1
MD-045,"Wicomico County",Maryland,56.3,91,0.9,55.4
MD-047,"Worcester County",Maryland,56.3,83,0.7,55.6
MD-510,"Baltimore City",Maryland,54.8,57,0,54.8
MD-511,"Washington, D.C.",Washington, D.C.,55.3,58,0.2,55.1
MA-001,"Barnstable County",Massachusetts,50.4,102,1.5,48.9
MA-003,"Berkshire County",Massachusetts,44.6,79,0.5,44.1
MA-005,"Bristol County",Massachusetts,50.2,97,1.2,49
MA-007,"Dukes County",Massachusetts,50.8,98,1.4,49.4
MA-009,"Essex County",Massachusetts,48.1,84,0.6,47.5
MA-011,"Franklin County",Massachusetts,46.1,89,0.8,45.3
MA-013,"Hampden County",Massachusetts,47.3,79,0.5,46.9
MA-015,"Hampshire County",Massachusetts,46.7,77,0.4,46.3
MA-017,"Middlesex County",Massachusetts,48.2,83,0.6,47.6
MA-019,"Nantucket County",Massachusetts,50.1,101,1.5,48.6
MA-021,"Norfolk County",Massachusetts,49.4,98,1.2,48.3
MA-023,"Plymouth County",Massachusetts,50.3,101,1.4,48.9
MA-025,"Suffolk County",Massachusetts,49.9,100,1.4,48.5
MA-027,"Worcester County",Massachusetts,46.9,87,0.7,46.2
MI-001,"Alcona County",Michigan,41.2,17,-1.2,42.4
MI-003,"Alger County",Michigan,37.3,5,-2.8,40.1
MI-005,"Allegan County",Michigan,46.1,9,-1.6,47.7
MI-007,"Alpena County",Michigan,41.2,20,-1.1,42.3
MI-009,"Antrim County",Michigan,41.4,14,-1.3,42.7
MI-011,"Arenac County",Michigan,42.9,12,-1.5,44.4
MI-013,"Baraga County",Michigan,35.5,6,-2.7,38.2
MI-015,"Barry County",Michigan,45.4,10,-1.5,46.9
MI-017,"Bay County",Michigan,44.6,23,-1,45.6
MI-019,"Benzie County",Michigan,41.8,25,-1,42.8
MI-021,"Berrien County",Michigan,46.4,7,-2.1,48.5
MI-023,"Branch County",Michigan,45.5,8,-2,47.5
MI-025,"Calhoun County",Michigan,45.5,11,-1.5,47
MI-027,"Cass County",Michigan,46,8,-1.8,47.8
MI-029,"Charlevoix County",Michigan,41.3,10,-1.5,42.8
MI-031,"Cheboygan County",Michigan,40.3,11,-1.6,41.9
MI-033,"Chippewa County",Michigan,37.4,7,-2.2,39.7
MI-035,"Clare County",Michigan,42.2,18,-1.2,43.4
MI-037,"Clinton County",Michigan,45,9,-1.6,46.6
MI-039,"Crawford County",Michigan,40.7,18,-1.2,41.9
MI-041,"Delta County",Michigan,38.7,10,-2.3,41
MI-043,"Dickinson County",Michigan,37.3,10,-2.1,39.4
MI-045,"Eaton County",Michigan,45.1,10,-1.6,46.7
MI-047,"Emmet County",Michigan,40.4,13,-1.4,41.9
MI-049,"Genesee County",Michigan,45.6,35,-0.6,46.3
MI-051,"Gladwin County",Michigan,43,14,-1.4,44.3
MI-053,"Gogebic County",Michigan,35.8,4,-2.6,38.4
MI-055,"Grand Traverse County",Michigan,42,32,-0.8,42.8
MI-057,"Gratiot County",Michigan,44.5,10,-1.5,46
MI-059,"Hillsdale County",Michigan,45.2,8,-1.8,47
MI-061,"Houghton County",Michigan,36.8,9,-2.4,39.2
MI-063,"Huron County",Michigan,43.3,11,-1.4,44.7
MI-065,"Ingham County",Michigan,45.1,14,-1.4,46.4
MI-067,"Ionia County",Michigan,45,14,-1.4,46.4
MI-069,"Iosco County",Michigan,41.9,10,-1.5,43.4
MI-071,"Iron County",Michigan,35.4,8,-2.4,37.9
MI-073,"Isabella County",Michigan,43.6,21,-1.2,44.8
MI-075,"Jackson County",Michigan,45.1,9,-1.5,46.6
MI-077,"Kalamazoo County",Michigan,46,10,-1.5,47.5
MI-079,"Kalkaska County",Michigan,41.2,24,-1.1,42.2
MI-081,"Kent County",Michigan,45.1,15,-1.3,46.4
MI-083,"Keweenaw County",Michigan,36.5,11,-2.2,38.8
MI-085,"Lake County",Michigan,42.5,10,-1.6,44.1
MI-087,"Lapeer County",Michigan,44.8,16,-1.2,46
MI-089,"Leelanau County",Michigan,41.7,22,-1.1,42.8
MI-091,"Lenawee County",Michigan,46.1,9,-1.6,47.7
MI-093,"Livingston County",Michigan,45.3,31,-0.8,46.1
MI-095,"Luce County",Michigan,36.8,6,-2.6,39.4
MI-097,"Mackinac County",Michigan,38.1,8,-2.3,40.3
MI-099,"Macomb County",Michigan,46.4,20,-1.1,47.5
MI-101,"Manistee County",Michigan,42.3,15,-1.3,43.7
MI-103,"Marquette County",Michigan,36.4,10,-2.4,38.8
MI-105,"Mason County",Michigan,43,10,-1.5,44.5
MI-107,"Mecosta County",Michigan,42.8,11,-1.5,44.3
MI-109,"Menominee County",Michigan,39.1,8,-2.3,41.4
MI-111,"Midland County",Michigan,44.4,17,-1.2,45.6
MI-113,"Missaukee County",Michigan,41.3,22,-1,42.3
MI-115,"Monroe County",Michigan,47.2,7,-1.5,48.7
MI-117,"Montcalm County",Michigan,44,17,-1.2,45.2
MI-119,"Montmorency County",Michigan,40.5,11,-1.5,42
MI-121,"Muskegon County",Michigan,44.8,14,-1.3,46.1
MI-123,"Newaygo County",Michigan,43.5,12,-1.5,45
MI-125,"Oakland County",Michigan,45.4,17,-1.1,46.5
MI-127,"Oceana County",Michigan,43.7,17,-1.3,44.9
MI-129,"Ogemaw County",Michigan,41.5,12,-1.2,42.8
MI-131,"Ontonagon County",Michigan,36.7,7,-2.4,39.2
MI-133,"Osceola County",Michigan,41.7,12,-1.4,43
MI-135,"Oscoda County",Michigan,40.7,14,-1.3,42
MI-137,"Otsego County",Michigan,39.9,12,-1.5,41.4
MI-139,"Ottawa County",Michigan,45.5,8,-1.6,47.2
MI-141,"Presque Isle County",Michigan,40.6,12,-1.5,42.1
MI-143,"Roscommon County",Michigan,41.4,23,-1,42.4
MI-145,"Saginaw County",Michigan,45.3,26,-0.9,46.2
MI-147,"St. Clair County",Michigan,45.7,17,-1.3,47
MI-149,"St. Joseph County",Michigan,45.9,8,-2,47.9
MI-151,"Sanilac County",Michigan,44.1,12,-1.4,45.5
MI-153,"Schoolcraft County",Michigan,37.9,4,-2.8,40.8
MI-155,"Shiawassee County",Michigan,45.4,21,-1.1,46.4
MI-157,"Tuscola County",Michigan,44.5,15,-1.2,45.7
MI-159,"Van Buren County",Michigan,46.3,9,-1.6,47.9
MI-161,"Washtenaw County",Michigan,45.5,16,-1.3,46.8
MI-163,"Wayne County",Michigan,46.8,13,-1.3,48.1
MI-165,"Wexford County",Michigan,41.4,21,-1.1,42.5
MN-001,"Aitkin County",Minnesota,37.3,23,-1.3,38.6
MN-003,"Anoka County",Minnesota,40.9,11,-2.2,43.1
MN-005,"Becker County",Minnesota,37.7,32,-1.1,38.8
MN-007,"Beltrami County",Minnesota,36,27,-1.2,37.2
MN-009,"Benton County",Minnesota,40.1,26,-1.2,41.3
MN-011,"Big Stone County",Minnesota,41.4,33,-1,42.4
MN-013,"Blue Earth County",Minnesota,42.7,14,-2,44.6
MN-015,"Brown County",Minnesota,42.7,16,-1.7,44.4
MN-017,"Carlton County",Minnesota,36.4,15,-1.9,38.3
MN-019,"Carver County",Minnesota,41.8,16,-1.9,43.6
MN-021,"Cass County",Minnesota,37.7,28,-1,38.7
MN-023,"Chippewa County",Minnesota,41.8,26,-1.2,43
MN-025,"Chisago County",Minnesota,40.4,14,-2,42.4
MN-027,"Clay County",Minnesota,39.4,38,-0.8,40.2
MN-029,"Clearwater County",Minnesota,36.2,24,-1.4,37.7
MN-031,"Cook County",Minnesota,33,8,-2.3,35.3
MN-033,"Cottonwood County",Minnesota,42.1,15,-1.7,43.7
MN-035,"Crow Wing County",Minnesota,38.8,35,-0.8,39.6
MN-037,"Dakota County",Minnesota,42.1,11,-2.1,44.2
MN-039,"Dodge County",Minnesota,40.9,9,-2.1,43
MN-041,"Douglas County",Minnesota,38.9,27,-1.2,40.1
MN-043,"Faribault County",Minnesota,42.6,11,-2.2,44.7
MN-045,"Fillmore County",Minnesota,41.4,10,-2.2,43.6
MN-047,"Freeborn County",Minnesota,41.9,13,-2,43.9
MN-049,"Goodhue County",Minnesota,41.5,12,-2.1,43.6
MN-051,"Grant County",Minnesota,40,31,-1.1,41.1
MN-053,"Hennepin County",Minnesota,41.6,12,-2,43.5
MN-055,"Houston County",Minnesota,42.8,10,-2.1,44.9
MN-057,"Hubbard County",Minnesota,37.1,26,-1.2,38.3
MN-059,"Isanti County",Minnesota,40.2,14,-1.9,42.1
MN-061,"Itasca County",Minnesota,36.3,33,-1,37.3
MN-063,"Jackson County",Minnesota,42.2,15,-1.7,43.9
MN-065,"Kanabec County",Minnesota,38.9,20,-1.7,40.6
MN-067,"Kandiyohi County",Minnesota,40.6,20,-1.5,42.1
MN-069,"Kittson County",Minnesota,36.2,40,-0.6,36.8
MN-071,"Koochiching County",Minnesota,35.3,29,-1.1,36.5
MN-073,"Lac qui Parle County",Minnesota,41.9,29,-1.3,43.3
MN-075,"Lake County",Minnesota,33.9,8,-2,36
MN-077,"Lake of the Woods County",Minnesota,35.5,41,-0.7,36.2
MN-079,"Le Sueur County",Minnesota,42.1,12,-2,44.2
MN-081,"Lincoln County",Minnesota,41.1,17,-1.7,42.8
MN-083,"Lyon County",Minnesota,42.3,23,-1.4,43.7
MN-085,"McLeod County",Minnesota,41.4,17,-1.8,43.3
