January - December 2015 Contiguous U.S. County Precipitation
Units: Inches
Missing: -99
Period of Record: 128 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
GA-179,"Liberty County",Georgia,44.38,38,-4.76,49.14
GA-181,"Lincoln County",Georgia,59.8,123,12.82,46.98
GA-183,"Long County",Georgia,43.29,32,-5.61,48.9
GA-185,"Lowndes County",Georgia,51.82,73,1,50.82
GA-187,"Lumpkin County",Georgia,78.4,119,15.9,62.5
GA-189,"McDuffie County",Georgia,53.3,102,6.49,46.81
GA-191,"McIntosh County",Georgia,48.62,61,-1.59,50.21
GA-193,"Macon County",Georgia,59.77,116,11.74,48.03
GA-195,"Madison County",Georgia,64.12,123,14.6,49.52
GA-197,"Marion County",Georgia,64.06,122,14.67,49.39
GA-199,"Meriwether County",Georgia,64.26,119,13.26,51
GA-201,"Miller County",Georgia,49.67,52,-3.53,53.2
GA-205,"Mitchell County",Georgia,46.79,46,-3.94,50.73
GA-207,"Monroe County",Georgia,59.61,118,11.24,48.37
GA-209,"Montgomery County",Georgia,41.62,35,-4.81,46.43
GA-211,"Morgan County",Georgia,63.18,123,14.25,48.93
GA-213,"Murray County",Georgia,69.78,118,13.64,56.14
GA-215,"Muscogee County",Georgia,65.05,122,15.53,49.52
GA-217,"Newton County",Georgia,64.71,121,14.86,49.85
GA-219,"Oconee County",Georgia,67.2,125,17.53,49.67
GA-221,"Oglethorpe County",Georgia,65,126,16.5,48.5
GA-223,"Paulding County",Georgia,56.93,94,5.59,51.34
GA-225,"Peach County",Georgia,54.37,107,7.16,47.21
GA-227,"Pickens County",Georgia,68.55,114,11.07,57.48
GA-229,"Pierce County",Georgia,45.78,50,-2.96,48.74
GA-231,"Pike County",Georgia,66.27,124,16.14,50.13
GA-233,"Polk County",Georgia,58.56,103,7.45,51.11
GA-235,"Pulaski County",Georgia,54.91,109,8.08,46.83
GA-237,"Putnam County",Georgia,55.28,107,7.8,47.48
GA-239,"Quitman County",Georgia,62.62,115,12.04,50.58
GA-241,"Rabun County",Georgia,81.05,108,11.88,69.17
GA-243,"Randolph County",Georgia,59.75,110,8.66,51.09
GA-245,"Richmond County",Georgia,49.59,99,4.79,44.8
GA-247,"Rockdale County",Georgia,65.34,119,15.09,50.25
GA-249,"Schley County",Georgia,63.1,121,14.12,48.98
GA-251,"Screven County",Georgia,46.84,71,0.31,46.53
GA-253,"Seminole County",Georgia,49.26,50,-4.12,53.38
GA-255,"Spalding County",Georgia,67.32,125,17.72,49.6
GA-257,"Stephens County",Georgia,66.44,113,10.79,55.65
GA-259,"Stewart County",Georgia,62.04,119,12.89,49.15
GA-261,"Sumter County",Georgia,61.45,119,12.89,48.56
GA-263,"Talbot County",Georgia,65.38,121,14.87,50.51
GA-265,"Taliaferro County",Georgia,57.23,114,9.41,47.82
GA-267,"Tattnall County",Georgia,39.38,16,-8.06,47.44
GA-269,"Taylor County",Georgia,61.83,119,12.68,49.15
GA-271,"Telfair County",Georgia,47.87,77,0.51,47.36
GA-273,"Terrell County",Georgia,57.99,105,7.9,50.09
GA-275,"Thomas County",Georgia,48.43,45,-4.64,53.07
GA-277,"Tift County",Georgia,47.05,59,-1.12,48.17
GA-279,"Toombs County",Georgia,40.3,22,-6.56,46.86
GA-281,"Towns County",Georgia,78.11,120,15.34,62.77
GA-283,"Treutlen County",Georgia,42.69,48,-3.71,46.4
GA-285,"Troup County",Georgia,61.99,115,10.33,51.66
GA-287,"Turner County",Georgia,53.41,99,5.71,47.7
GA-289,"Twiggs County",Georgia,51.61,99,5.11,46.5
GA-291,"Union County",Georgia,77.91,122,17.16,60.75
GA-293,"Upson County",Georgia,65.1,123,15.09,50.01
GA-295,"Walker County",Georgia,61.98,107,8.22,53.76
GA-297,"Walton County",Georgia,65.18,121,14.83,50.35
GA-299,"Ware County",Georgia,46.65,53,-2.47,49.12
GA-301,"Warren County",Georgia,53.31,101,6.03,47.28
GA-303,"Washington County",Georgia,53.9,112,7.69,46.21
GA-305,"Wayne County",Georgia,45.31,43,-4.09,49.4
GA-307,"Webster County",Georgia,62.54,120,13,49.54
GA-309,"Wheeler County",Georgia,44.87,55,-1.78,46.65
GA-311,"White County",Georgia,80.45,123,16.63,63.82
GA-313,"Whitfield County",Georgia,65.48,114,11.94,53.54
GA-315,"Wilcox County",Georgia,55.8,108,8.57,47.23
GA-317,"Wilkes County",Georgia,59.33,119,11.5,47.83
GA-319,"Wilkinson County",Georgia,51.67,103,5.49,46.19
GA-321,"Worth County",Georgia,50.04,75,1.71,48.33
ID-001,"Ada County",Idaho,11.59,53,-0.74,12.33
ID-003,"Adams County",Idaho,28.05,38,-4.37,32.42
ID-005,"Bannock County",Idaho,19.57,71,0.07,19.5
ID-007,"Bear Lake County",Idaho,21.96,74,0.55,21.41
ID-009,"Benewah County",Idaho,27.12,29,-4.18,31.3
ID-011,"Bingham County",Idaho,14.66,81,1.17,13.49
ID-013,"Blaine County",Idaho,17.76,58,-1.03,18.79
ID-015,"Boise County",Idaho,28.07,47,-2.47,30.54
ID-017,"Bonner County",Idaho,33.5,53,-2.33,35.83
ID-019,"Bonneville County",Idaho,23.28,97,2.95,20.33
ID-021,"Boundary County",Idaho,39.87,83,1.9,37.97
ID-023,"Butte County",Idaho,13.42,68,-0.16,13.58
ID-025,"Camas County",Idaho,23.76,68,-0.62,24.38
ID-027,"Canyon County",Idaho,9.58,70,0.03,9.55
ID-029,"Caribou County",Idaho,24.25,87,1.84,22.41
ID-031,"Cassia County",Idaho,17.37,95,1.86,15.51
ID-033,"Clark County",Idaho,16.53,64,-0.58,17.11
ID-035,"Clearwater County",Idaho,38.85,23,-7.85,46.7
ID-037,"Custer County",Idaho,22.54,71,-0.01,22.55
ID-039,"Elmore County",Idaho,18.74,54,-1.42,20.16
ID-041,"Franklin County",Idaho,22.72,63,-0.32,23.04
ID-043,"Fremont County",Idaho,20.53,55,-1.14,21.67
ID-045,"Gem County",Idaho,19.32,79,0.54,18.78
ID-047,"Gooding County",Idaho,11.74,85,0.57,11.17
ID-049,"Idaho County",Idaho,31.78,20,-5.73,37.51
ID-051,"Jefferson County",Idaho,10.03,77,0.34,9.69
ID-053,"Jerome County",Idaho,11.24,100,1.53,9.71
ID-055,"Kootenai County",Idaho,29.06,35,-3.18,32.24
ID-057,"Latah County",Idaho,29.15,50,-1.37,30.52
ID-059,"Lemhi County",Idaho,21.1,74,-0.05,21.15
ID-061,"Lewis County",Idaho,23.7,49,-1.74,25.44
ID-063,"Lincoln County",Idaho,11.71,97,1.2,10.51
ID-065,"Madison County",Idaho,15.61,76,0.77,14.84
ID-067,"Minidoka County",Idaho,10.53,85,0.81,9.72
ID-069,"Nez Perce County",Idaho,20.43,49,-1.51,21.94
ID-071,"Oneida County",Idaho,22.73,114,4.21,18.52
ID-073,"Owyhee County",Idaho,12.85,76,0.29,12.56
ID-075,"Payette County",Idaho,13.17,81,0.39,12.78
ID-077,"Power County",Idaho,16.58,76,0.68,15.9
ID-079,"Shoshone County",Idaho,39.37,17,-8.02,47.39
ID-081,"Teton County",Idaho,24.65,82,1.91,22.74
ID-083,"Twin Falls County",Idaho,13.58,84,1.06,12.52
ID-085,"Valley County",Idaho,31.21,37,-4.89,36.1
ID-087,"Washington County",Idaho,19.06,44,-1.56,20.62
IL-001,"Adams County",Illinois,48.76,118,11.98,36.78
IL-003,"Alexander County",Illinois,56.75,116,11.57,45.18
IL-005,"Bond County",Illinois,57.13,128,17.74,39.39
IL-007,"Boone County",Illinois,41.14,111,7.07,34.07
IL-009,"Brown County",Illinois,48.51,117,11.78,36.73
IL-011,"Bureau County",Illinois,43.67,116,8.6,35.07
IL-013,"Calhoun County",Illinois,55.44,127,17.65,37.79
IL-015,"Carroll County",Illinois,47.5,125,13.02,34.48
IL-017,"Cass County",Illinois,44.84,111,8.46,36.38
IL-019,"Champaign County",Illinois,47.27,123,10.72,36.55
IL-021,"Christian County",Illinois,44.97,112,8.08,36.89
IL-023,"Clark County",Illinois,44.55,97,4.81,39.74
IL-025,"Clay County",Illinois,55.23,121,14.83,40.4
IL-027,"Clinton County",Illinois,52.12,119,12.31,39.81
IL-029,"Coles County",Illinois,44.69,106,6.37,38.32
IL-031,"Cook County",Illinois,41.23,111,6.77,34.46
IL-033,"Crawford County",Illinois,48.38,106,7.33,41.05
IL-035,"Cumberland County",Illinois,47.2,109,7.66,39.54
IL-037,"DeKalb County",Illinois,43.23,119,8.6,34.63
IL-039,"De Witt County",Illinois,46.38,122,9.33,37.05
IL-041,"Douglas County",Illinois,43.62,111,6.22,37.4
IL-043,"DuPage County",Illinois,42.74,116,8.24,34.5
IL-045,"Edgar County",Illinois,44.28,104,5.74,38.54
IL-047,"Edwards County",Illinois,54.26,117,11.36,42.9
IL-049,"Effingham County",Illinois,52.74,119,13.16,39.58
IL-051,"Fayette County",Illinois,56.63,128,17.67,38.96
IL-053,"Ford County",Illinois,46.75,122,11,35.75
IL-055,"Franklin County",Illinois,56.69,123,14.43,42.26
IL-057,"Fulton County",Illinois,48.46,123,13.01,35.45
IL-059,"Gallatin County",Illinois,58.97,123,14.18,44.79
IL-061,"Greene County",Illinois,57,128,19.65,37.35
IL-063,"Grundy County",Illinois,44.3,120,10.32,33.98
IL-065,"Hamilton County",Illinois,52.98,113,10.3,42.68
IL-067,"Hancock County",Illinois,45.91,118,10.33,35.58
IL-069,"Hardin County",Illinois,62.09,123,16.35,45.74
IL-071,"Henderson County",Illinois,44.76,118,9.55,35.21
IL-073,"Henry County",Illinois,43.27,114,8.34,34.93
IL-075,"Iroquois County",Illinois,49.42,126,13.12,36.3
IL-077,"Jackson County",Illinois,59.13,126,16.07,43.06
IL-079,"Jasper County",Illinois,50.89,115,10.53,40.36
IL-081,"Jefferson County",Illinois,55.4,118,13.46,41.94
IL-083,"Jersey County",Illinois,53.72,126,15.78,37.94
IL-085,"Jo Daviess County",Illinois,42.84,115,8.95,33.89
IL-087,"Johnson County",Illinois,58.85,118,12.89,45.96
IL-089,"Kane County",Illinois,45.23,124,10.91,34.32
IL-091,"Kankakee County",Illinois,47.53,124,12.06,35.47
IL-093,"Kendall County",Illinois,44.12,121,9.92,34.2
IL-095,"Knox County",Illinois,42.76,110,7.31,35.45
IL-097,"Lake County",Illinois,39.67,110,6.51,33.16
IL-099,"LaSalle County",Illinois,44.23,121,10.04,34.19
IL-101,"Lawrence County",Illinois,52.86,115,10.45,42.42
IL-103,"Lee County",Illinois,45.3,120,10.43,34.87
IL-105,"Livingston County",Illinois,46.54,123,11.89,34.65
IL-107,"Logan County",Illinois,45.88,119,9.7,36.18
IL-109,"McDonough County",Illinois,51.51,125,15.67,35.84
IL-111,"McHenry County",Illinois,41.6,115,7.6,34
IL-113,"McLean County",Illinois,49.35,124,12.89,36.46
IL-115,"Macon County",Illinois,42.11,102,4.75,37.36
IL-117,"Macoupin County",Illinois,52.95,126,14.9,38.05
IL-119,"Madison County",Illinois,54.78,127,16.41,38.37
IL-121,"Marion County",Illinois,55.39,121,14.84,40.55
IL-123,"Marshall County",Illinois,47.63,123,12.95,34.68
IL-125,"Mason County",Illinois,47.3,122,12.39,34.91
IL-127,"Massac County",Illinois,57.71,116,10.58,47.13
IL-129,"Menard County",Illinois,45.46,118,9.89,35.57
IL-131,"Mercer County",Illinois,42.18,111,7.41,34.77
IL-133,"Monroe County",Illinois,54.82,126,15.17,39.65
IL-135,"Montgomery County",Illinois,51.39,125,13.56,37.83
IL-137,"Morgan County",Illinois,48.78,120,11.99,36.79
IL-139,"Moultrie County",Illinois,43.3,107,5.32,37.98
IL-141,"Ogle County",Illinois,43.8,119,9.66,34.14
IL-143,"Peoria County",Illinois,48.06,121,12.96,35.1
IL-145,"Perry County",Illinois,56.82,124,15.6,41.22
IL-147,"Piatt County",Illinois,45.38,119,8.28,37.1
IL-149,"Pike County",Illinois,53.09,124,15.48,37.61
IL-151,"Pope County",Illinois,60.37,120,13.65,46.72
IL-153,"Pulaski County",Illinois,56.65,115,10.92,45.73
IL-155,"Putnam County",Illinois,45.74,123,11.63,34.11
IL-157,"Randolph County",Illinois,58.28,128,17.54,40.74
IL-159,"Richland County",Illinois,53.58,117,12.32,41.26
IL-161,"Rock Island County",Illinois,44.61,117,9.82,34.79
IL-163,"St. Clair County",Illinois,54.35,127,15.31,39.04
IL-165,"Saline County",Illinois,59.68,123,15.5,44.18
IL-167,"Sangamon County",Illinois,45.45,115,9.22,36.23
IL-169,"Schuyler County",Illinois,48.21,119,12.03,36.18
IL-171,"Scott County",Illinois,53.08,126,16.17,36.91
IL-173,"Shelby County",Illinois,46.25,110,7.75,38.5
IL-175,"Stark County",Illinois,40.76,104,5.79,34.97
IL-177,"Stephenson County",Illinois,43.56,118,9.53,34.03
IL-179,"Tazewell County",Illinois,50.85,125,15.07,35.78
IL-181,"Union County",Illinois,59.12,119,14.04,45.08
IL-183,"Vermilion County",Illinois,48.15,124,11.11,37.04
IL-185,"Wabash County",Illinois,53.29,114,10.2,43.09
IL-187,"Warren County",Illinois,45.48,116,9.96,35.52
IL-189,"Washington County",Illinois,54.43,121,13.56,40.88
IL-191,"Wayne County",Illinois,53.37,117,11.3,42.07
IL-193,"White County",Illinois,52.79,113,9.52,43.27
IL-195,"Whiteside County",Illinois,47.18,120,11.91,35.27
IL-197,"Will County",Illinois,44.89,119,9.54,35.35
IL-199,"Williamson County",Illinois,58.3,123,14.7,43.6
IL-201,"Winnebago County",Illinois,40.1,108,6.31,33.79
IL-203,"Woodford County",Illinois,48.78,123,13.32,35.46
IN-001,"Adams County",Indiana,50.69,127,14.67,36.02
IN-003,"Allen County",Indiana,44.3,122,8.84,35.46
IN-005,"Bartholomew County",Indiana,52.19,118,10.8,41.39
IN-007,"Benton County",Indiana,48.1,123,10.71,37.39
IN-009,"Blackford County",Indiana,47.05,121,9.5,37.55
IN-011,"Boone County",Indiana,46.1,111,7.28,38.82
IN-013,"Brown County",Indiana,50.2,106,8.23,41.97
IN-015,"Carroll County",Indiana,44.62,114,6.79,37.83
IN-017,"Cass County",Indiana,44.06,112,6.22,37.84
IN-019,"Clark County",Indiana,60.3,125,17.03,43.27
IN-021,"Clay County",Indiana,43.83,86,3.16,40.67
IN-023,"Clinton County",Indiana,46.25,112,7.74,38.51
IN-025,"Crawford County",Indiana,61.79,123,16.43,45.36
IN-027,"Daviess County",Indiana,51.29,107,8.13,43.17
IN-029,"Dearborn County",Indiana,48.91,114,7.79,41.12
IN-031,"Decatur County",Indiana,48.94,105,7.26,41.68
IN-033,"DeKalb County",Indiana,36.44,78,1.39,35.05
IN-035,"Delaware County",Indiana,46.54,115,7.95,38.59
IN-037,"Dubois County",Indiana,60.28,120,15.95,44.33
IN-039,"Elkhart County",Indiana,38.1,84,2.85,35.25
IN-041,"Fayette County",Indiana,47.42,111,7.22,40.2
IN-043,"Floyd County",Indiana,62.89,126,19.32,43.57
IN-045,"Fountain County",Indiana,46.64,119,8.59,38.05
IN-047,"Franklin County",Indiana,45.43,96,4.76,40.67
IN-049,"Fulton County",Indiana,42.88,104,5.27,37.61
IN-051,"Gibson County",Indiana,53.31,111,9.99,43.32
IN-053,"Grant County",Indiana,44.75,111,7,37.75
IN-055,"Greene County",Indiana,46.01,84,3.2,42.81
IN-057,"Hamilton County",Indiana,44.58,103,6.43,38.15
IN-059,"Hancock County",Indiana,46.2,106,6.8,39.4
IN-061,"Harrison County",Indiana,60.09,123,15.54,44.55
IN-063,"Hendricks County",Indiana,47.13,111,7.57,39.56
IN-065,"Henry County",Indiana,46.54,105,6.73,39.81
IN-067,"Howard County",Indiana,45.93,113,8.19,37.74
IN-069,"Huntington County",Indiana,46.18,121,8.98,37.21
IN-071,"Jackson County",Indiana,51.62,114,9.15,42.47
IN-073,"Jasper County",Indiana,46.91,125,10.38,36.53
IN-075,"Jay County",Indiana,49.91,124,12.18,37.73
IN-077,"Jefferson County",Indiana,54.2,117,10.87,43.33
IN-079,"Jennings County",Indiana,54.55,121,11.8,42.75
IN-081,"Johnson County",Indiana,47.08,103,6.31,40.77
IN-083,"Knox County",Indiana,51.23,111,8.47,42.76
IN-085,"Kosciusko County",Indiana,37.54,74,1.19,36.35
IN-087,"LaGrange County",Indiana,36.17,73,1.18,34.99
IN-089,"Lake County",Indiana,42.27,113,6.24,36.03
IN-091,"LaPorte County",Indiana,39.11,85,1.97,37.14
IN-093,"Lawrence County",Indiana,47.56,82,3.5,44.06
IN-095,"Madison County",Indiana,47.31,117,8.78,38.53
IN-097,"Marion County",Indiana,45.43,102,6.22,39.21
IN-099,"Marshall County",Indiana,42.72,108,5.57,37.15
IN-101,"Martin County",Indiana,51.83,102,7.8,44.03
IN-103,"Miami County",Indiana,43.76,113,5.99,37.77
IN-105,"Monroe County",Indiana,46.6,83,3.67,42.93
IN-107,"Montgomery County",Indiana,50.31,122,11.55,38.76
IN-109,"Morgan County",Indiana,45.35,94,4.64,40.71
IN-111,"Newton County",Indiana,50.09,127,13.24,36.85
IN-113,"Noble County",Indiana,36.95,80,1.34,35.61
IN-115,"Ohio County",Indiana,50.83,112,9.24,41.59
IN-117,"Orange County",Indiana,56.29,117,11.32,44.97
IN-119,"Owen County",Indiana,44.99,81,2.96,42.03
IN-121,"Parke County",Indiana,46.75,114,7.84,38.91
IN-123,"Perry County",Indiana,59.76,121,14.31,45.45
IN-125,"Pike County",Indiana,53.63,113,9.96,43.67
IN-127,"Porter County",Indiana,39.54,88,3.03,36.51
IN-129,"Posey County",Indiana,52.81,112,8.86,43.95
IN-131,"Pulaski County",Indiana,45.27,118,8.16,37.11
IN-133,"Putnam County",Indiana,49.05,110,8.55,40.5
IN-135,"Randolph County",Indiana,48.18,121,9.32,38.86
IN-137,"Ripley County",Indiana,50.92,112,8.47,42.45
IN-139,"Rush County",Indiana,47.84,106,7.32,40.52
IN-141,"St. Joseph County",Indiana,39.56,83,2.36,37.2
IN-143,"Scott County",Indiana,54.94,120,12.29,42.65
IN-145,"Shelby County",Indiana,46.86,103,6.16,40.7
IN-147,"Spencer County",Indiana,57.83,122,13.15,44.68
IN-149,"Starke County",Indiana,44.41,115,7.12,37.29
IN-151,"Steuben County",Indiana,35.02,63,-0.01,35.03
IN-153,"Sullivan County",Indiana,44.97,92,3.94,41.03
IN-155,"Switzerland County",Indiana,51.57,114,9.25,42.32
IN-157,"Tippecanoe County",Indiana,45.66,118,7.63,38.03
IN-159,"Tipton County",Indiana,46.49,114,8.88,37.61
IN-161,"Union County",Indiana,46.01,101,5.72,40.29
IN-163,"Vanderburgh County",Indiana,55.48,117,11.55,43.93
IN-165,"Vermillion County",Indiana,45.56,113,7.58,37.98
IN-167,"Vigo County",Indiana,40.49,74,0.83,39.66
IN-169,"Wabash County",Indiana,43.05,108,5.53,37.52
IN-171,"Warren County",Indiana,46.26,121,8.71,37.55
IN-173,"Warrick County",Indiana,56.93,119,13.09,43.84
IN-175,"Washington County",Indiana,55.76,117,11.55,44.21
IN-177,"Wayne County",Indiana,46.43,107,6.83,39.6
IN-179,"Wells County",Indiana,49.73,125,12.97,36.76
IN-181,"White County",Indiana,46.15,121,9.29,36.86
IN-183,"Whitley County",Indiana,38.96,76,2.47,36.49
IA-001,"Adair County",Iowa,50.36,127,17.7,32.66
IA-003,"Adams County",Iowa,50.54,126,17.35,33.19
IA-005,"Allamakee County",Iowa,36.75,95,3.94,32.81
IA-007,"Appanoose County",Iowa,51.77,124,16.58,35.19
IA-009,"Audubon County",Iowa,51.22,128,19.53,31.69
IA-011,"Benton County",Iowa,42.34,119,9.13,33.21
IA-013,"Black Hawk County",Iowa,38.98,104,5.55,33.43
IA-015,"Boone County",Iowa,47.82,125,16.39,31.43
IA-017,"Bremer County",Iowa,38.53,100,5.3,33.23
IA-019,"Buchanan County",Iowa,37.9,95,4.72,33.18
IA-021,"Buena Vista County",Iowa,39.09,124,10.3,28.79
IA-023,"Butler County",Iowa,40.35,112,7.55,32.8
IA-025,"Calhoun County",Iowa,42.88,122,12.03,30.86
IA-027,"Carroll County",Iowa,50.24,128,19.13,31.11
IA-029,"Cass County",Iowa,47.26,126,15.95,31.31
IA-031,"Cedar County",Iowa,43.5,110,8.35,35.15
IA-033,"Cerro Gordo County",Iowa,39.51,109,7.75,31.76
IA-035,"Cherokee County",Iowa,38.51,125,10.33,28.18
IA-037,"Chickasaw County",Iowa,35.39,87,2.95,32.44
IA-039,"Clarke County",Iowa,45.32,120,11.69,33.63
IA-041,"Clay County",Iowa,34.32,108,5.71,28.61
IA-043,"Clayton County",Iowa,36.85,91,3.65,33.2
IA-045,"Clinton County",Iowa,46.88,121,11.93,34.95
IA-047,"Crawford County",Iowa,48.24,128,18.44,29.8
IA-049,"Dallas County",Iowa,46.9,124,15.12,31.78
IA-051,"Davis County",Iowa,48.25,122,13.02,35.23
IA-053,"Decatur County",Iowa,45.33,116,11.13,34.2
IA-055,"Delaware County",Iowa,39.02,104,5.7,33.32
IA-057,"Des Moines County",Iowa,43.79,116,8.54,35.25
IA-059,"Dickinson County",Iowa,31.04,88,2.84,28.2
IA-061,"Dubuque County",Iowa,39.53,104,6.14,33.39
IA-063,"Emmet County",Iowa,32.92,96,3.55,29.37
IA-065,"Fayette County",Iowa,37.4,91,4.07,33.33
IA-067,"Floyd County",Iowa,37.52,102,5.39,32.13
IA-069,"Franklin County",Iowa,40.76,115,8.91,31.85
IA-071,"Fremont County",Iowa,46.79,126,14.31,32.48
IA-073,"Greene County",Iowa,48.51,128,17.03,31.48
IA-075,"Grundy County",Iowa,41.96,117,8.91,33.05
IA-077,"Guthrie County",Iowa,50.46,128,18.78,31.68
IA-079,"Hamilton County",Iowa,42.6,120,11.65,30.95
IA-081,"Hancock County",Iowa,38.98,113,7.67,31.31
IA-083,"Hardin County",Iowa,42.32,119,10.38,31.94
IA-085,"Harrison County",Iowa,43.7,128,14.38,29.32
IA-087,"Henry County",Iowa,42.45,113,7.17,35.28
IA-089,"Howard County",Iowa,35.77,86,3.14,32.63
IA-091,"Humboldt County",Iowa,42.5,125,11.98,30.52
IA-093,"Ida County",Iowa,41.54,127,12.69,28.85
IA-095,"Iowa County",Iowa,43.36,116,9.58,33.78
IA-097,"Jackson County",Iowa,43.15,116,9.09,34.06
IA-099,"Jasper County",Iowa,44.43,123,11.46,32.97
IA-101,"Jefferson County",Iowa,42.47,111,7.55,34.92
IA-103,"Johnson County",Iowa,42.98,111,9.22,33.76
IA-105,"Jones County",Iowa,42.49,113,8.86,33.64
IA-107,"Keokuk County",Iowa,41.79,112,7.79,34
IA-109,"Kossuth County",Iowa,38.29,113,8.08,30.21
IA-111,"Lee County",Iowa,44.71,116,9.17,35.54
IA-113,"Linn County",Iowa,42.63,112,9.6,33.03
IA-115,"Louisa County",Iowa,40.33,108,5.85,34.48
IA-117,"Lucas County",Iowa,47.23,122,13.44,33.79
IA-119,"Lyon County",Iowa,31.45,102,5.09,26.36
IA-121,"Madison County",Iowa,45.48,122,12.63,32.85
IA-123,"Mahaska County",Iowa,43.87,118,10.08,33.79
IA-125,"Marion County",Iowa,47.39,122,13.89,33.5
IA-127,"Marshall County",Iowa,45.95,123,13.43,32.52
IA-129,"Mills County",Iowa,46.11,126,14.36,31.75
IA-131,"Mitchell County",Iowa,39.02,110,7.02,32
IA-133,"Monona County",Iowa,38.54,122,10,28.54
IA-135,"Monroe County",Iowa,45.57,120,11.33,34.24
IA-137,"Montgomery County",Iowa,49.03,125,16.5,32.53
IA-139,"Muscatine County",Iowa,43.82,116,9.3,34.52
IA-141,"O'Brien County",Iowa,34.63,112,6.56,28.07
IA-143,"Osceola County",Iowa,32.89,103,5.16,27.74
IA-145,"Page County",Iowa,50.23,126,16.82,33.41
IA-147,"Palo Alto County",Iowa,37.09,115,7.48,29.61
IA-149,"Plymouth County",Iowa,34.3,115,7.14,27.16
IA-151,"Pocahontas County",Iowa,40.81,124,10.86,29.95
IA-153,"Polk County",Iowa,45.2,124,13.25,31.95
IA-155,"Pottawattamie County",Iowa,44.79,126,13.89,30.9
IA-157,"Poweshiek County",Iowa,47.31,123,13.3,34.01
IA-159,"Ringgold County",Iowa,48.44,122,13.86,34.58
IA-161,"Sac County",Iowa,43.54,127,13.98,29.56
IA-163,"Scott County",Iowa,46.25,120,11.35,34.9
IA-165,"Shelby County",Iowa,48.15,128,17.27,30.88
IA-167,"Sioux County",Iowa,31.15,102,4.41,26.74
IA-169,"Story County",Iowa,47.72,124,15.99,31.73
IA-171,"Tama County",Iowa,42.14,115,8.1,34.04
IA-173,"Taylor County",Iowa,55.28,128,20.91,34.37
IA-175,"Union County",Iowa,48.97,124,15.09,33.88
IA-177,"Van Buren County",Iowa,43.85,114,8.77,35.08
IA-179,"Wapello County",Iowa,42.75,116,8.26,34.49
IA-181,"Warren County",Iowa,45.2,122,12.36,32.84
IA-183,"Washington County",Iowa,43.36,116,9.07,34.29
IA-185,"Wayne County",Iowa,49.52,122,14.5,35.02
IA-187,"Webster County",Iowa,43.55,123,12.45,31.1
IA-189,"Winnebago County",Iowa,37.55,107,6.23,31.32
IA-191,"Winneshiek County",Iowa,36.65,90,3.49,33.16
IA-193,"Woodbury County",Iowa,36.93,121,9.26,27.67
IA-195,"Worth County",Iowa,40.16,116,8.26,31.9
IA-197,"Wright County",Iowa,40.82,120,9.83,30.99
KS-001,"Allen County",Kansas,45.6,95,6.42,39.18
KS-003,"Anderson County",Kansas,42.4,88,3.31,39.09
KS-005,"Atchison County",Kansas,41.56,104,6.44,35.12
KS-007,"Barber County",Kansas,35.68,121,9.66,26.02
KS-009,"Barton County",Kansas,24.95,65,0.15,24.8
KS-011,"Bourbon County",Kansas,48.99,109,8.69,40.3
KS-013,"Brown County",Kansas,42.49,115,8.12,34.37
KS-015,"Butler County",Kansas,39.02,95,5.75,33.27
KS-017,"Chase County",Kansas,38.07,95,5.37,32.7
KS-019,"Chautauqua County",Kansas,40.8,91,3.96,36.84
KS-021,"Cherokee County",Kansas,55.86,122,14.22,41.64
KS-023,"Cheyenne County",Kansas,21.02,92,2.2,18.82
KS-025,"Clark County",Kansas,32.06,124,9.73,22.33
KS-027,"Clay County",Kansas,36.12,106,5.93,30.19
KS-029,"Cloud County",Kansas,31.58,91,3.52,28.06
KS-031,"Coffey County",Kansas,43.38,99,6.44,36.94
KS-033,"Comanche County",Kansas,31.47,120,7.36,24.11
KS-035,"Cowley County",Kansas,39.5,97,5.76,33.74
KS-037,"Crawford County",Kansas,52.51,114,11.51,41
KS-039,"Decatur County",Kansas,22.87,88,2.01,20.86
KS-041,"Dickinson County",Kansas,36.32,99,5.63,30.69
KS-043,"Doniphan County",Kansas,43.1,109,7.72,35.38
KS-045,"Douglas County",Kansas,45.37,112,9.15,36.22
KS-047,"Edwards County",Kansas,28.28,109,5.53,22.75
KS-049,"Elk County",Kansas,41.54,95,5.09,36.45
KS-051,"Ellis County",Kansas,21.9,52,-1.2,23.1
KS-053,"Ellsworth County",Kansas,28.5,82,1.82,26.68
KS-055,"Finney County",Kansas,26.43,121,7.67,18.76
KS-057,"Ford County",Kansas,30.35,123,8.7,21.65
KS-059,"Franklin County",Kansas,42.59,95,5.21,37.38
KS-061,"Geary County",Kansas,38.07,103,5.48,32.59
KS-063,"Gove County",Kansas,21.22,81,1.46,19.76
KS-065,"Graham County",Kansas,22.04,66,0.18,21.86
KS-067,"Grant County",Kansas,26.57,125,8.9,17.67
KS-069,"Gray County",Kansas,31.51,128,11.46,20.05
KS-071,"Greeley County",Kansas,22.92,116,6.01,16.91
KS-073,"Greenwood County",Kansas,37.74,80,2.44,35.3
KS-075,"Hamilton County",Kansas,23.29,119,6.81,16.48
KS-077,"Harper County",Kansas,39.54,122,11.12,28.42
KS-079,"Harvey County",Kansas,39.3,113,8.25,31.05
KS-081,"Haskell County",Kansas,31.35,128,12.12,19.23
